source_notice,notice_date,source_authority,parent_county,level,name,raw_name,headquarters_name,rename_note,parent_name,parent_level,publication_section,source_status,activation_status,effective_date,parent_match_status
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MAKUENI COUNTY,service_delivery_sublocation,Yaumba,Yaumba,,,MAKUENI SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MAKUENI COUNTY,service_delivery_subcounty,MUKAA SUB-COUNTY,MUKAA SUB-COUNTY,,,MAKUENI COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MAKUENI COUNTY,service_delivery_sublocation,Mbiini,Mbiini,,,MUKAA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MAKUENI COUNTY,service_delivery_sublocation,Mutiluni,Mutiluni,,,MUKAA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MAKUENI COUNTY,service_delivery_sublocation,Kima,Kima,,,MUKAA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MAKUENI COUNTY,service_delivery_subcounty,MAKINDU SUB-COUNTY,MAKINDU SUB-COUNTY,,,MAKUENI COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MAKUENI COUNTY,service_delivery_location,Kyale,Kyale,,,MAKINDU SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MAKUENI COUNTY,service_delivery_location,Kaunguni,Kaunguni,,,MAKINDU SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MAKUENI COUNTY,service_delivery_location,Syumile,Syumile,,,MAKINDU SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MAKUENI COUNTY,service_delivery_location,Kisingo,Kisingo,,,MAKINDU SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MAKUENI COUNTY,service_delivery_sublocation,Kimboo,Kimboo,,,MAKINDU SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MAKUENI COUNTY,service_delivery_sublocation,Masalani,Masalani,,,MAKINDU SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MAKUENI COUNTY,service_delivery_sublocation,Mutantheeu,Mutantheeu,,,MAKINDU SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MAKUENI COUNTY,service_delivery_sublocation,Ndeini,Ndeini,,,MAKINDU SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MAKUENI COUNTY,service_delivery_sublocation,Mukameni,Mukameni,,,MAKINDU SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MAKUENI COUNTY,service_delivery_sublocation,Wayona,Wayona,,,MAKINDU SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MAKUENI COUNTY,service_delivery_sublocation,Yinzau,Yinzau,,,MAKINDU SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MAKUENI COUNTY,service_delivery_subcounty,MBOONI WEST SUB-COUNTY,MBOONI WEST SUB-COUNTY,,,MAKUENI COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MAKUENI COUNTY,service_delivery_location,Mavindu,Mavindu,,,MBOONI WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MAKUENI COUNTY,service_delivery_location,Nzeveni,Nzeveni,,,MBOONI WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MAKUENI COUNTY,service_delivery_location,Ngai,Ngai,,,MBOONI WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MAKUENI COUNTY,service_delivery_sublocation,Kango,Kango,,,MBOONI WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MAKUENI COUNTY,service_delivery_sublocation,Kakuyuni,Kakuyuni,,,MBOONI WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MAKUENI COUNTY,service_delivery_sublocation,Mwenyeani,Mwenyeani,,,MBOONI WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MAKUENI COUNTY,service_delivery_sublocation,Kiliye,Kiliye,,,MBOONI WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MAKUENI COUNTY,service_delivery_sublocation,Kithungo,Kithungo,,,MBOONI WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NYANDARUA COUNTY,service_delivery_subcounty,NORTH KINANGOP SUB-COUNTY,NORTH KINANGOP SUB-COUNTY,,,NYANDARUA COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NYANDARUA COUNTY,service_delivery_division,Murungaru,Murungaru,,,NORTH KINANGOP SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NYANDARUA COUNTY,service_delivery_division,Kitiri,Kitiri,,,NORTH KINANGOP SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NYANDARUA COUNTY,service_delivery_location,Kahuru,Kahuru,,,NORTH KINANGOP SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NYANDARUA COUNTY,service_delivery_location,Kambata,Kambata,,,NORTH KINANGOP SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NYANDARUA COUNTY,service_delivery_location,Nandarasi,Nandarasi,,,NORTH KINANGOP SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NYANDARUA COUNTY,service_delivery_location,Raitha,Raitha,,,NORTH KINANGOP SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NYANDARUA COUNTY,service_delivery_sublocation,Mbirithi,Mbirithi,,,NORTH KINANGOP SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NYANDARUA COUNTY,service_delivery_sublocation,Mutamaiyo,Mutamaiyo,,,NORTH KINANGOP SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NYANDARUA COUNTY,service_delivery_sublocation,Mutiini,Mutiini,,,NORTH KINANGOP SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NYANDARUA COUNTY,service_delivery_sublocation,Kaimba,Kaimba,,,NORTH KINANGOP SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NYANDARUA COUNTY,service_delivery_sublocation,Kienjero,Kienjero,,,NORTH KINANGOP SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NYANDARUA COUNTY,service_delivery_sublocation,Kagongo,Kagongo,,,NORTH KINANGOP SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NYANDARUA COUNTY,service_delivery_sublocation,Rurii,Rurii,,,NORTH KINANGOP SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NYANDARUA COUNTY,service_delivery_sublocation,Kawamaitha,Kawamaitha,,,NORTH KINANGOP SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NYANDARUA COUNTY,service_delivery_sublocation,Karima,Karima,,,NORTH KINANGOP SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NYANDARUA COUNTY,service_delivery_sublocation,Kamirangi,Kamirangi,,,NORTH KINANGOP SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NYANDARUA COUNTY,service_delivery_sublocation,Kitogo,Kitogo,,,NORTH KINANGOP SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NYANDARUA COUNTY,service_delivery_sublocation,Kirathimo,Kirathimo,,,NORTH KINANGOP SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KIAMBU COUNTY,service_delivery_subcounty,LARI SUB-COUNTY,LARI SUB-COUNTY,,,KIAMBU COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KIAMBU COUNTY,service_delivery_division,Kagwe,Kagwe,,,LARI SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KIAMBU COUNTY,service_delivery_division,Kimende,Kimende,,,LARI SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KIAMBU COUNTY,service_delivery_location,Gathumuri,Gathumuri,,,LARI SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KIAMBU COUNTY,service_delivery_location,Githogoiyo,Githogoiyo,,,LARI SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KIAMBU COUNTY,service_delivery_location,Kamahindu,Kamahindu,,,LARI SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KIAMBU COUNTY,service_delivery_location,Matimbei,Matimbei,,,LARI SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KIAMBU COUNTY,service_delivery_sublocation,Githembe,Githembe,,,LARI SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KIAMBU COUNTY,service_delivery_sublocation,Muiri,Muiri,,,LARI SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KIAMBU COUNTY,service_delivery_sublocation,Kihenjo,Kihenjo,,,LARI SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KIAMBU COUNTY,service_delivery_sublocation,Karugo,Karugo,,,LARI SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KIAMBU COUNTY,service_delivery_sublocation,Gitemburi,Gitemburi,,,LARI SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,TURKANA COUNTY,service_delivery_subcounty,LOIMA SUB-COUNTY,LOIMA SUB-COUNTY,,,TURKANA COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,TURKANA COUNTY,service_delivery_division,Lorengippi,Lorengippi,,,LOIMA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,TURKANA COUNTY,service_delivery_division,Kotaruk,Kotaruk,,,LOIMA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,TURKANA COUNTY,service_delivery_location,Lochor Ekuyen,Lochor Ekuyen,,,LOIMA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,TURKANA COUNTY,service_delivery_location,Nakuja Ekalale,Nakuja Ekalale,,,LOIMA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,TURKANA COUNTY,service_delivery_location,Nachuro,Nachuro,,,LOIMA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,TURKANA COUNTY,service_delivery_location,Kawalase,Kawalase,,,LOIMA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,TURKANA COUNTY,service_delivery_location,Lochor Edome,Lochor Edome,,,LOIMA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,TURKANA COUNTY,service_delivery_sublocation,Lokoye,Lokoye,,,LOIMA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,TURKANA COUNTY,service_delivery_sublocation,Nandoridengo,Nandoridengo,,,LOIMA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,TURKANA COUNTY,service_delivery_sublocation,Kotela,Kotela,,,LOIMA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,TURKANA COUNTY,service_delivery_sublocation,Nakwamekwi,Nakwamekwi,,,LOIMA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,TURKANA COUNTY,service_delivery_sublocation,Nakorimunyen,Nakorimunyen,,,LOIMA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,TURKANA COUNTY,service_delivery_sublocation,Lomokori,Lomokori,,,LOIMA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
