canonical_variant_entity_id,canonical_entity_type,canonical_status,source_system,source_row_id,source_sku,source_parent_ref,parent_resolution_method,parent_product_entity_id,parent_product_source_row_id,canonical_name,attribute_1_name,attribute_1_value,attribute_2_name,attribute_2_value,unit_of_measure_external,pack_size_value_external,pack_size_unit_external,pack_size_text_external,weight_kg,length_cm,width_cm,height_cm,thickness_mm,diameter_value,diameter_unit,omniclass_code,masterformat_code,uniformat_code,etim_code,icms_code,source_content_hash
2835523d-6bb5-5e85-ae71-ab213affa758,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,20925,PPR235,PPR232,unique_parent_sku,ab32107d-e46e-5f5b-894b-99dde4607bbf,20902,Gate Valve - 32,size in mm,32,,,piece,1,piece,1 piece,,,,,,,,23-27 31 00,22 10 00,,EC010163,05.050,e79f6648e48aceb365e5606e590309c704fb1ac81328803b1d6d79d5b2ba4bd9
396fb5f3-7dda-53cb-be74-4dd334d7eba6,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,20926,PPR236,PPR232,unique_parent_sku,ab32107d-e46e-5f5b-894b-99dde4607bbf,20902,Gate Valve - 40,size in mm,40,,,piece,1,piece,1 piece,,,,,,,,23-27 31 00,22 10 00,,EC010163,05.050,c20f3f77cb3d820f70de8e54d3cd038a448d8a2e20b3ac88f80ea41c3f987a67
402a2a9c-78b6-549e-b065-6a28b8507a4c,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,20927,PPR237,PPR232,unique_parent_sku,ab32107d-e46e-5f5b-894b-99dde4607bbf,20902,Gate Valve - 50,size in mm,50,,,piece,1,piece,1 piece,,,,,,,,23-27 31 00,22 10 00,,EC010163,05.050,064d40d11741a8a1f4020ba0a7369f90836800a56689878774cfb87a69d85aa2
f7a546f9-6210-5a2c-bc9d-dd8b54658c83,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,20928,PPR238,PPR232,unique_parent_sku,ab32107d-e46e-5f5b-894b-99dde4607bbf,20902,Gate Valve - 63,size in mm,63,,,piece,1,piece,1 piece,,,,,,,,23-27 31 00,22 10 00,,EC010163,05.050,50ef835faef87faee5973b28ba75d410f5ebf7d029be6210c96985c80ee339ac
04cfdddf-6ceb-5ffc-b715-773e76981c67,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,20929,PPR239,PPR232,unique_parent_sku,ab32107d-e46e-5f5b-894b-99dde4607bbf,20902,Gate Valve - 75,size in mm,75,,,piece,1,piece,1 piece,,,,,,,,23-27 31 00,22 10 00,,EC010163,05.050,182b2e8aaab233639bfb6dbe53db6b449313cbc1834298b4544318301e0eed7c
a8795976-26f4-5aec-a2c5-81b09c21a65d,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,20930,PPR240,PPR232,unique_parent_sku,ab32107d-e46e-5f5b-894b-99dde4607bbf,20902,Gate Valve - 90,size in mm,90,,,piece,1,piece,1 piece,,,,,,,,23-27 31 00,22 10 00,,EC010163,05.050,4724170d3939f5c20a7b3e963a0f9d2c179f2e17c4369c27dd27b20cd9863f36
49e5aac4-964c-5b3f-9dca-90050818b872,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,20933,PPR241,PPR232,unique_parent_sku,ab32107d-e46e-5f5b-894b-99dde4607bbf,20902,Gate Valve - 110,size in mm,110,,,piece,1,piece,1 piece,,,,,,,,23-27 31 00,22 10 00,,EC010163,05.050,201658e5b87155ab4749ef21b15a8e102bf4c2f58d2df2ca598df2f14ad5983d
fe152df5-f757-57aa-bb35-31cf4ad77188,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,20942,PPR251,PPR250,unique_parent_sku,a788acbd-74cb-52dd-95a9-0fb280cb24c6,20932,Ppr Flange - 40,size,40,,,piece,1,piece,1 piece,,,,,,,,23-31 35 00,22 10 00,,,05.050,4e3c23e640c0c440f89c64bfe3dfb2863fb068f6e2fe44e9b60d4dcb54e3e57d
f7b2239c-9135-584b-afee-aabee1511d36,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,20943,PPR252,PPR250,unique_parent_sku,a788acbd-74cb-52dd-95a9-0fb280cb24c6,20932,Ppr Flange - 50,size,50,,,piece,1,piece,1 piece,,,,,,,,23-31 35 00,22 10 00,,,05.050,0253b4984855bc54990b2160dc4980909c03cc03916cf5449d429146d73d4dbc
e15884a6-0c68-5a62-ac6a-7705759b0bfd,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,20944,PPR253,PPR250,unique_parent_sku,a788acbd-74cb-52dd-95a9-0fb280cb24c6,20932,Ppr Flange - 63,size,63,,,piece,1,piece,1 piece,,,,,,,,23-31 35 00,22 10 00,,,05.050,80bb4c2da5b7332da3c9b2e9912731ed9b125a39002f35cd70deb8dde2f4c844
6bf6d02b-8541-56b8-8f38-3017b6a2172a,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,20945,PPR254,PPR250,unique_parent_sku,a788acbd-74cb-52dd-95a9-0fb280cb24c6,20932,Ppr Flange - 75,size,75,,,piece,1,piece,1 piece,,,,,,,,23-31 35 00,22 10 00,,,05.050,bf3c49bf57d1b464decfed9baa987a5d235205f1c4c12079c8dad39909f15897
bfe9b498-920d-5837-beec-0d1fb7a7b446,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,20946,PPR255,PPR250,unique_parent_sku,a788acbd-74cb-52dd-95a9-0fb280cb24c6,20932,Ppr Flange - 90,size,90,,,piece,1,piece,1 piece,,,,,,,,23-31 35 00,22 10 00,,,05.050,fb684b317d81c84062983ab59cba1861125fb68f1faf75cc1a07326db06a98b7
3a097b97-ab5f-51f1-aae3-20d66a1d334b,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,20947,PPR256,PPR250,unique_parent_sku,a788acbd-74cb-52dd-95a9-0fb280cb24c6,20932,Ppr Flange - 110,size,110,,,piece,1,piece,1 piece,,,,,,,,23-31 35 00,22 10 00,,,05.050,95b460c5e9aa1addf4a33d8dfa1d24e97f7f706f30c8f4096d27d5fec5aa1185
800f7ae0-81af-5f05-9324-8e9fa9323f38,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21056,WWEL58,WWEL57,unique_parent_sku,b3adc262-b9f2-5c3d-b69a-1c76dc56ec5a,21031,Twin flat - 1.0,Size in MM,1.0,,,piece,1,piece,1 piece,,,,,,,,,,,,,297aa33dc4886b6e40b88e09b0c66008625005f19ddcc9df992e536b4a1f4a40
fb0811f3-9622-5f16-a269-c4e11602c911,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21057,WWEL59,WWEL57,unique_parent_sku,b3adc262-b9f2-5c3d-b69a-1c76dc56ec5a,21031,Twin flat - 1.50,Size in MM,1.50,,,piece,1,piece,1 piece,,,,,,,,,,,,,91456041f3b800498e0fe930cd6dfcd6b3777366b8ec6fd51927e222cfe29a80
3025844e-1995-549d-a717-361f85ee436d,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21058,WWEL60,WWEL57,unique_parent_sku,b3adc262-b9f2-5c3d-b69a-1c76dc56ec5a,21031,Twin flat - 2.5 Stranded,Size in MM,2.5 Stranded,,,piece,1,piece,1 piece,,,,,,,,,,,,,2bca0057b935092b9873091298e7e99006e6a4fb25ac81783cb187a688c59fa3
91bd0f39-1cd3-5c44-9586-ed0f8d0071aa,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21060,WWEL61,WWEL57,unique_parent_sku,b3adc262-b9f2-5c3d-b69a-1c76dc56ec5a,21031,Twin flat - 2.5 Solid,Size in MM,2.5 Solid,,,piece,1,piece,1 piece,,,,,,,,,,,,,3871fcd709e0eac547022b4d265a586b7256cff5ac35095bdb50c36ab3f2522c
ab61405a-3622-5146-9e1b-8fab7624599c,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21061,WWEL62,WWEL57,unique_parent_sku,b3adc262-b9f2-5c3d-b69a-1c76dc56ec5a,21031,Twin flat - 4.0 Stranded,Size in MM,4.0 Stranded,,,piece,1,piece,1 piece,,,,,,,,,,,,,511254ebb1b83fc5c08850c4bac2a9bce237bf3e52b2dd12660aa50b53459965
ad8851a2-8d3f-56f3-8069-deb0b682b684,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21062,WWEL63,WWEL57,unique_parent_sku,b3adc262-b9f2-5c3d-b69a-1c76dc56ec5a,21031,Twin flat - 4.0 Solid,Size in MM,4.0 Solid,,,piece,1,piece,1 piece,,,,,,,,,,,,,bfd460a42760b8f089155432070acc68b3f0160c63ea26b49bc30bb59403527c
440f7b2f-69b9-51d0-8878-f34240fff6f9,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21063,WWEL64,WWEL57,unique_parent_sku,b3adc262-b9f2-5c3d-b69a-1c76dc56ec5a,21031,Twin flat - 6.0,Size in MM,6.0,,,piece,1,piece,1 piece,,,,,,,,,,,,,80c5c872eb3d970b97f53f03bbc846b9004f6e59a229fb06c8a117d02fd23a5b
43d87aba-f849-5b00-aa37-48ec52217c80,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21064,WWEL65,WWEL57,unique_parent_sku,b3adc262-b9f2-5c3d-b69a-1c76dc56ec5a,21031,Twin flat,Size in MM,,,,piece,1,piece,1 piece,,,,,,,,,,,,,fbf79df664f56f3175d3dc6bb562789773e188a005f089e65678d00d1ca488e4
a732b694-6e03-5c35-ad6d-8a0587395c03,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21065,WWEL66,WWEL57,unique_parent_sku,b3adc262-b9f2-5c3d-b69a-1c76dc56ec5a,21031,Twin flat - 1.0,Size in MM,1.0,,,piece,1,piece,1 piece,,,,,,,,,,,,,54424b5d030d8dd7291971223e7b4af66a134c63840d2753f1911843c2345ab2
2a88605b-c2e1-575c-917c-238bda76cfa7,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21066,WWEL67,WWEL57,unique_parent_sku,b3adc262-b9f2-5c3d-b69a-1c76dc56ec5a,21031,Twin flat - 1.50,Size in MM,1.50,,,piece,1,piece,1 piece,,,,,,,,,,,,,171b0c100184cc367306969998e52d40d363482677918064c7088a43c25837b7
f22d7723-b67e-5032-a45e-1236a4c29bcb,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21067,WWEL68,WWEL57,unique_parent_sku,b3adc262-b9f2-5c3d-b69a-1c76dc56ec5a,21031,Twin flat - 2.5 Stranded,Size in MM,2.5 Stranded,,,piece,1,piece,1 piece,,,,,,,,,,,,,65746adf62cb871fe1d8c9bf0de147245dd5d99897a478d5b252cf658c706985
229ab636-d7a5-5011-9cd9-5e20612370de,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21068,WWEL69,WWEL57,unique_parent_sku,b3adc262-b9f2-5c3d-b69a-1c76dc56ec5a,21031,Twin flat - 2.5 Solid,Size in MM,2.5 Solid,,,piece,1,piece,1 piece,,,,,,,,,,,,,06c97caba7fe9937a9c0934e4356ab68b3a329765cfdb52caf5a053c74b324e0
64b32cf4-166c-5ec5-8eb9-6d3af384fc05,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21069,WWEL70,WWEL57,unique_parent_sku,b3adc262-b9f2-5c3d-b69a-1c76dc56ec5a,21031,Twin flat - 4.0 Stranded,Size in MM,4.0 Stranded,,,piece,1,piece,1 piece,,,,,,,,,,,,,4dc482055ae038020fc091414ae47402eef0b1e7960cc4a787614c9be5601e00
3a7716aa-5500-5c7a-9a6e-86c4fcbddcda,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21070,WWEL71,WWEL57,unique_parent_sku,b3adc262-b9f2-5c3d-b69a-1c76dc56ec5a,21031,Twin flat - 4.0 Solid,Size in MM,4.0 Solid,,,piece,1,piece,1 piece,,,,,,,,,,,,,6b35d1ccb95adc791270858edbe2a2aab86241f54b08b664b3bdb80d48fa2450
7dd8184d-8250-5a73-8b7b-d16d037bc526,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21285,WWEL286,WWEL285,unique_parent_sku,9ef2ab43-2265-51b2-9950-ef94d820f4a0,21269,Double sheathed round submersible cable,Size in MM,1.5mm,Number of Cores,3,piece,1,piece,1 piece,,,,,,,,23-13 23 21 15,26 05 19,,,05.020,ac5a25da5087be7367a896df5e12e134d3b7e0a50d45552cb00614a57ba39cec
3a04884f-2203-529f-90c8-d3454f88f707,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21286,WWEL287,WWEL285,unique_parent_sku,9ef2ab43-2265-51b2-9950-ef94d820f4a0,21269,Double sheathed round submersible cable,Size in MM,2.5mm2,Number of Cores,3,piece,1,piece,1 piece,,,,,,,,23-13 23 21 15,26 05 19,,,05.020,3a26b9f69330c976c7657b9b3547feb35cf006faafbab6c0421609142f79ab61
5b7e8524-87f6-5862-878f-c26c91eaa55f,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21287,WWEL288,WWEL285,unique_parent_sku,9ef2ab43-2265-51b2-9950-ef94d820f4a0,21269,Double sheathed round submersible cable,Size in MM,4.0mm2,Number of Cores,3,piece,1,piece,1 piece,,,,,,,,23-13 23 21 15,26 05 19,,,05.020,a787ce9884f1d694655c75c2e519a65e2d6969759e9662144a014c72ec99d644
5bb39ed6-9e28-5ed8-afce-4f4f206b852d,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21288,WWEL289,WWEL285,unique_parent_sku,9ef2ab43-2265-51b2-9950-ef94d820f4a0,21269,Double sheathed round submersible cable,Size in MM,6.0mm2,Number of Cores,3,piece,1,piece,1 piece,,,,,,,,23-13 23 21 15,26 05 19,,,05.020,653f5017898768b7f77e95a7a80c945808eb984e762ea8398ffcd617d2486eb6
04c68a65-c7d3-5bc1-8db6-5e62c20ee37f,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21289,WWEL290,WWEL285,unique_parent_sku,9ef2ab43-2265-51b2-9950-ef94d820f4a0,21269,Double sheathed round submersible cable,Size in MM,10mm2,Number of Cores,3,piece,1,piece,1 piece,,,,,,,,23-13 23 21 15,26 05 19,,,05.020,352f88015b4b26b13e9d7da0399a61b5cd028ec4cb54c5991a6be8b4d8a9e40c
5e84f939-46c4-5ec2-9e8c-3b03c81993b6,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21290,WWEL291,WWEL285,unique_parent_sku,9ef2ab43-2265-51b2-9950-ef94d820f4a0,21269,Double sheathed round submersible cable,Size in MM,16mm2,Number of Cores,3,piece,1,piece,1 piece,,,,,,,,23-13 23 21 15,26 05 19,,,05.020,5534fa1b3bf0565dca38fff33cecda7e798796912c176faf0bf9f2556157899f
1a4bc184-5efa-5d02-8529-7101c6980bb9,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21291,WWEL292,WWEL285,unique_parent_sku,9ef2ab43-2265-51b2-9950-ef94d820f4a0,21269,Double sheathed round submersible cable,Size in MM,25mm2,Number of Cores,3,piece,1,piece,1 piece,,,,,,,,23-13 23 21 15,26 05 19,,,05.020,35d59d11e3d08836699f7076dbb5c4939b193032b94dbbbee032792e32cb54c6
c21415bd-e795-5628-937c-ab109c70b5bd,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21292,WWEL293,WWEL285,unique_parent_sku,9ef2ab43-2265-51b2-9950-ef94d820f4a0,21269,Double sheathed round submersible cable,Size in MM,1.5mm,Number of Cores,4,piece,1,piece,1 piece,,,,,,,,23-13 23 21 15,26 05 19,,,05.020,d3543ac5d0f6a956299d477e4413e3bda34b384f2a83630b40b9d2908442e659
e2b49c57-51a0-5334-9f21-8d732ff30b0e,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21293,WWEL294,WWEL285,unique_parent_sku,9ef2ab43-2265-51b2-9950-ef94d820f4a0,21269,Double sheathed round submersible cable,Size in MM,2.5mm2,Number of Cores,4,piece,1,piece,1 piece,,,,,,,,23-13 23 21 15,26 05 19,,,05.020,712ba9e88db6bc65063fc8a3ecb398f36de3ac216cc7d9477e582bf89ecd6bf8
4239f4c2-7a5f-5d01-b3ee-d05cc220e4d5,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21294,WWEL295,WWEL285,unique_parent_sku,9ef2ab43-2265-51b2-9950-ef94d820f4a0,21269,Double sheathed round submersible cable,Size in MM,4.0mm2,Number of Cores,4,piece,1,piece,1 piece,,,,,,,,23-13 23 21 15,26 05 19,,,05.020,3aa8e2736e0846541df6f3d06cf8fe824f4d53711b8bc58d000b1a06b0e17c2d
11cb9c97-5d95-5ae1-87b3-22d7aac9ced7,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21295,WWEL296,WWEL285,unique_parent_sku,9ef2ab43-2265-51b2-9950-ef94d820f4a0,21269,Double sheathed round submersible cable,Size in MM,6.0mm2,Number of Cores,4,piece,1,piece,1 piece,,,,,,,,23-13 23 21 15,26 05 19,,,05.020,09a720ececc3f88146988f5b4a7461198b9532bf0a61e647d576a886217df62b
5f3980bd-a364-5565-801d-d478514ca09a,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21296,WWEL297,WWEL285,unique_parent_sku,9ef2ab43-2265-51b2-9950-ef94d820f4a0,21269,Double sheathed round submersible cable,Size in MM,10mm2,Number of Cores,4,piece,1,piece,1 piece,,,,,,,,23-13 23 21 15,26 05 19,,,05.020,33e0a1991b4a982046a59ab78f5e66e94e53ccbfb2c707c08d3474e7445af053
bb31a7db-adb0-556e-a78e-79999f925cb4,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21297,WWEL298,WWEL285,unique_parent_sku,9ef2ab43-2265-51b2-9950-ef94d820f4a0,21269,Double sheathed round submersible cable,Size in MM,16mm2,Number of Cores,4,piece,1,piece,1 piece,,,,,,,,23-13 23 21 15,26 05 19,,,05.020,8ab777ecfea99ebffcd0da693b3a5a22453ed87551b3d7c66bf81fbd37ab6fc6
b6f7f15d-9735-5d1f-9b72-bf9a510a92a2,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21298,WWEL299,WWEL285,unique_parent_sku,9ef2ab43-2265-51b2-9950-ef94d820f4a0,21269,Double sheathed round submersible cable,Size in MM,25mm2,Number of Cores,4,piece,1,piece,1 piece,,,,,,,,23-13 23 21 15,26 05 19,,,05.020,d713b775a06d916a178d7f0ea46a4b335446721292ad7c7fd5f79b9ad930bf52
2db9af14-29f9-5e57-87ed-b13e7148ab77,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21378,WWEL378,WWEL377,unique_parent_sku,922d83c1-7038-5d20-ae62-abe1484d9e02,21361,HALF ROUND/U-CLIP SADDLE,Size in MM,20,colour,black,piece,1,piece,1 piece,,,,,,,,,,,,,be44253fc77a2808635a50c302facc62c7a19041e377c82a650a699ecd51812e
c1cfeb0b-55bc-5d65-8811-e27c8592b4d3,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21379,WWEL379,WWEL377,unique_parent_sku,922d83c1-7038-5d20-ae62-abe1484d9e02,21361,HALF ROUND/U-CLIP SADDLE,Size in MM,25,colour,black,piece,1,piece,1 piece,,,,,,,,,,,,,9b4518522017aa5429aca9b52c3ec529db511b17e908be606d38caaf8e062c50
553ddabb-e9f2-57d0-aaed-d135d83fee3f,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21380,WWEL380,WWEL377,unique_parent_sku,922d83c1-7038-5d20-ae62-abe1484d9e02,21361,HALF ROUND/U-CLIP SADDLE,Size in MM,20,colour,white,piece,1,piece,1 piece,,,,,,,,,,,,,2c57e47c600f87c326776cd8957dd02f31a0ab69c584fbf009848b97c3970155
1029020b-21bc-53a3-872f-edfa43769035,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21381,WWEL381,WWEL377,unique_parent_sku,922d83c1-7038-5d20-ae62-abe1484d9e02,21361,HALF ROUND/U-CLIP SADDLE,Size in MM,25,colour,white,piece,1,piece,1 piece,,,,,,,,,,,,,0c0979a08d534ceb047ab6483e9760a358e3a9d12e45fc6f3ba484d2fd43ecf1
60499b71-93b7-5991-908d-f4f265830c30,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21382,WWEL382,WWEL377,unique_parent_sku,922d83c1-7038-5d20-ae62-abe1484d9e02,21361,HALF ROUND/U-CLIP SADDLE,Size in MM,20,colour,green,piece,1,piece,1 piece,,,,,,,,,,,,,ac6375cf13b9aa7a9bae3219fd3467618bc857fffbcd9dd3e35e2915f50867d7
06b488d3-06f7-5960-b4a6-5896b96a2c68,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21383,WWEL383,WWEL377,unique_parent_sku,922d83c1-7038-5d20-ae62-abe1484d9e02,21361,HALF ROUND/U-CLIP SADDLE,Size in MM,25,colour,green,piece,1,piece,1 piece,,,,,,,,,,,,,42da2edf70caf20d464c714b1545bf4fddfe52e1940191a06dd56731c7172c20
7c597c80-35b3-5b2c-8e7f-bea1dbfaac24,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21406,WWEL406,WWEL405,unique_parent_sku,9a393210-725e-5f27-bb28-8135c068ef21,21390,Patress - shallow,Size in MM,shallow,,,piece,1,piece,1 piece,,,,,,,,,,,,,84257b3b7a4f83e2dd780b0d8b5db95f3e8cbb84cb0565fdf6f8a6eeebf4e149
7dd14689-7464-5e56-97b3-ed7086ffe534,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21407,WWEL407,WWEL405,unique_parent_sku,9a393210-725e-5f27-bb28-8135c068ef21,21390,Patress - deep,Size in MM,deep,,,piece,1,piece,1 piece,,,,,,,,,,,,,f04e5475a04c32fe4f273bee45528f6eaf389a23213ac377191f8292d5a64e90
c881a285-dc64-5682-8dc3-188b1ec0707b,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21408,WWEL408,WWEL405,unique_parent_sku,9a393210-725e-5f27-bb28-8135c068ef21,21390,Patress - twin,Size in MM,twin,,,piece,1,piece,1 piece,,,,,,,,,,,,,987e32cf96ba88128d1ab9c0d94acdfa956b893a1741cb4e2fcf60db0f417fd5
ab59dc44-9cf0-5fc8-91be-a28b8905b2e2,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21497,WWEL498,WWEL497,unique_parent_sku,32d64353-6b34-5644-8c70-046b0bdc7b06,21481,Cable clips Twin - 1mm,size in mm,1mm,,,piece,1,piece,1 piece,,,,,,,,23-13 23 21 15,26 05 19,,EC000363,05.020,37e1f929430b90a058194046c55ef8d4592b7c3a3a45feff743ee7dac4bdcd60
9804bb08-20df-5161-b282-e8436b375d7a,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21498,WWEL499,WWEL497,unique_parent_sku,32d64353-6b34-5644-8c70-046b0bdc7b06,21481,Cable clips Twin - 1.5mm,size in mm,1.5mm,,,piece,1,piece,1 piece,,,,,,,,23-13 23 21 15,26 05 19,,EC000363,05.020,408ded5b939468bc1d10cb9cd161d75b550027da3f878fca62a7972f5ae6136b
1e74f6e2-53e1-562a-9d98-127e83c015c4,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21499,WWEL500,WWEL497,unique_parent_sku,32d64353-6b34-5644-8c70-046b0bdc7b06,21481,Cable clips Twin - 2.5mm,size in mm,2.5mm,,,piece,1,piece,1 piece,,,,,,,,23-13 23 21 15,26 05 19,,EC000363,05.020,2367c8e22cf880171b3c6bd2d888113a4a05e3440f73853ce67330b1d95fdbea
8ca3fcca-b580-5b80-97f0-683405380da6,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21500,WWEL501,WWEL497,unique_parent_sku,32d64353-6b34-5644-8c70-046b0bdc7b06,21481,Cable clips Twin - 4mm,size in mm,4mm,,,piece,1,piece,1 piece,,,,,,,,23-13 23 21 15,26 05 19,,EC000363,05.020,1b59b36d454319ed4d02152171eba0b53a59d46b27282cadb864b9c30ca9bf8b
298312cc-8f4e-5521-90e3-9c3331b41a2e,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21501,WWEL502,WWEL497,unique_parent_sku,32d64353-6b34-5644-8c70-046b0bdc7b06,21481,Cable clips Twin - 6mm,size in mm,6mm,,,piece,1,piece,1 piece,,,,,,,,23-13 23 21 15,26 05 19,,EC000363,05.020,f8eada3adbd6034d7441f920e7da248fad94f3c12a8b7c19ad3723e8a362c661
3cc0e883-309f-53e0-8763-841f4665ff96,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21502,WWEL503,WWEL497,unique_parent_sku,32d64353-6b34-5644-8c70-046b0bdc7b06,21481,Cable clips Twin - 10mm,size in mm,10mm,,,piece,1,piece,1 piece,,,,,,,,23-13 23 21 15,26 05 19,,EC000363,05.020,f97dba41399e165b2e9e949869fdf0263dabfd15fb25b42e85758ca7b5df2480
930db82b-0a12-5ef1-96f4-d12180f8b2a1,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21526,WWEL527,WWEL526,unique_parent_sku,8d78b36a-4ac0-529a-a5fd-a21b1149cabf,21510,Cable ties - 4in,size in inches,4in,,,piece,1,piece,1 piece,,,,,,,,23-13 23 21 15,26 05 19,,EC000046,05.020,a07c847341d7612c82d914bb2d5e3216727f275b97a51e55c43f0211f4e4b1ec
57e62fb4-282e-5184-8e39-cb01be7ee212,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21527,WWEL528,WWEL526,unique_parent_sku,8d78b36a-4ac0-529a-a5fd-a21b1149cabf,21510,Cable ties - 6in,size in inches,6in,,,piece,1,piece,1 piece,,,,,,,,23-13 23 21 15,26 05 19,,EC000046,05.020,7beaa7ae702a21d4454d838b37d5c08f5da996ab07bec4e6b8920e04396ec9f9
aeddbd17-c1b3-5672-a16e-e17e0fa494ce,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21528,WWEL529,WWEL526,unique_parent_sku,8d78b36a-4ac0-529a-a5fd-a21b1149cabf,21510,Cable ties - 8in,size in inches,8in,,,piece,1,piece,1 piece,,,,,,,,23-13 23 21 15,26 05 19,,EC000046,05.020,8c0c7189e42d16a952aa61a4bfa47d5d21f7bccc36072d7c32f292ca8f4d08a4
381a7e63-746f-5dc4-b624-05bc2712b8f2,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21529,WWEL530,WWEL526,unique_parent_sku,8d78b36a-4ac0-529a-a5fd-a21b1149cabf,21510,Cable ties - 10in,size in inches,10in,,,piece,1,piece,1 piece,,,,,,,,23-13 23 21 15,26 05 19,,EC000046,05.020,08f0ba82bb7c9c3d5bcb78abc2c23bcd507732e4d233d0cfb5cb742e2d484b7c
f92e18a0-028c-5e40-bdac-a53308ed93b2,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21530,WWEL531,WWEL526,unique_parent_sku,8d78b36a-4ac0-529a-a5fd-a21b1149cabf,21510,Cable ties - 12in,size in inches,12in,,,piece,1,piece,1 piece,,,,,,,,23-13 23 21 15,26 05 19,,EC000046,05.020,bc1c0f6f09961eb10b20392beaae385ebf25472cd89d03bd45c99f05ede310b0
af5eda3f-d94a-5f2d-8faf-2031c5fedfcd,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21531,WWEL532,WWEL526,unique_parent_sku,8d78b36a-4ac0-529a-a5fd-a21b1149cabf,21510,Cable ties - 8in W/Rivet,size in inches,8in W/Rivet,,,piece,1,piece,1 piece,,,,,,,,23-13 23 21 15,26 05 19,,EC000046,05.020,6cb8e01d3249ffac3fd8f0ed028dde7e5fde012261177d0cb43e2030f9f43440
9e9ecbd2-fdad-536c-9462-89ea222cd2a7,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,21532,WWEL533,WWEL526,unique_parent_sku,8d78b36a-4ac0-529a-a5fd-a21b1149cabf,21510,Cable ties - 12in x 7.5,size in inches,12in x 7.5,,,piece,1,piece,1 piece,,,,,,,,23-13 23 21 15,26 05 19,,EC000046,05.020,624291f9d4d3a02910c348ede9909ace7c855b6022d01361ceb0bd83eac44366
