canonical_entity_id,canonical_entity_type,canonical_status,source_system,source_row_id,source_sku,source_type,canonical_name,published,catalog_visibility,tax_status,source_in_stock,canonical_brand_external,product_family_external,categories,tags,unit_of_measure_external,pack_size_value_external,pack_size_unit_external,pack_size_text_external,weight_kg,length_cm,width_cm,height_cm,thickness_mm,diameter_value,diameter_unit,omniclass_code,masterformat_code,uniformat_code,etim_code,icms_code,source_content_hash
9ae59590-3931-53b0-b2c7-b1d58b05b8e7,Product,master_canonical,wajenzi-master-catalogue-v1,39157,DRS22,simple,1042 FRENCH,1,visible,taxable,1,,woodwork,"Doors, Doors and locks, Wood Doors",DOORS,piece,1,piece,1 piece,,,,,,,,23-17 11 15,08 14 00,,,04.040,3d7526bf39a30256ac6a406f391036829c33e4bb08cd64ffad133b11fe163ab1
8d131a4e-bcda-589e-83cb-de8d5567fb1a,Product,master_canonical,wajenzi-master-catalogue-v1,39159,DRS23,simple,Flush Doors solid core,1,visible,taxable,1,,woodwork,"Doors, Doors and locks, Wood Doors",DOORS,piece,1,piece,1 piece,,,,,,,,23-17 11 15,08 14 00,,,04.040,53132a3993e7ee3fc412fd6b55ba5914ca59706d3c65b05d149a1f38974964b4
e72e9bf9-82c9-587b-8306-2c965a9cc7b8,Product,master_canonical,wajenzi-master-catalogue-v1,39161,DRS24,simple,Louvered Solid Panel Door,1,visible,taxable,1,,woodwork,"Doors, Doors and locks, Wood Doors",DOORS,piece,1,piece,1 piece,,,,,,,,23-17 11 15,08 14 00,,EC003535,04.040,df76ae0d7363d38e256c33069e0eb214f07db117c59cc2b1e1484e73de606dad
70958bc7-9e79-5d8c-bf04-0c3852717de4,Product,master_canonical,wajenzi-master-catalogue-v1,39162,DRS25,simple,DYM 406,1,visible,taxable,1,,woodwork,"Doors, Doors and locks, Wood Doors",DOORS,piece,1,piece,1 piece,,,,,,,,23-17 11 15,08 14 00,,,04.040,221996872f643d18a10c3baf0149220a0a90cb4bf31d00f0eb9403e7b01164da
f378292e-397b-5a28-8d7b-d3dcee31ae06,Product,master_canonical,wajenzi-master-catalogue-v1,39163,DRS26,simple,5 Panel Arch Doorskin,1,visible,taxable,1,,woodwork,"Doors, Doors and locks, Wood Doors",DOORS,piece,1,piece,1 piece,,,,,,,,23-17 11 15,08 14 00,,,04.040,6a0a5c5dd29e980aa462e5999e5e9b1a914495b92c8c4f6fb44497d42cd57497
81454105-fa2c-5581-9dfe-a63d16f318c1,Product,master_canonical,wajenzi-master-catalogue-v1,39164,DRS27,simple,T&G 3-Line,1,visible,taxable,1,,woodwork,"Doors, Doors and locks, Wood Doors",DOORS,piece,1,piece,1 piece,,,,,,,,23-17 11 15,08 14 00,,,04.040,c3ae0556a111aab3733be75a12c66ba54c84e6359c2a4c50f552622f2802bae2
b7fab865-aa8c-5dfe-9553-0a3f2d048e00,Product,master_canonical,wajenzi-master-catalogue-v1,39165,DRS28,simple,10 panel Arch,1,visible,taxable,1,,woodwork,"Doors, Doors and locks, Wood Doors",DOORS,piece,1,piece,1 piece,,,,,,,,23-17 11 15,08 14 00,,,04.040,1794bcfd80c3c588de850e720db7fd4d5eb4b8435eaab2059356895dc61a9e1a
962b3a2a-f28b-54e7-8ba3-09497a47594a,Product,master_canonical,wajenzi-master-catalogue-v1,39166,DRS29,simple,15 Panel,1,visible,taxable,1,,woodwork,"Doors, Doors and locks, Wood Doors",DOORS,piece,1,piece,1 piece,,,,,,,,23-17 11 15,08 14 00,,,04.040,130cb4a2bd1e6d99ff31b1076d59d685e4a84d739a9654ada4ac99fab6356f1d
1b74153d-5d8c-59be-95d9-f79474c38a09,Product,master_canonical,wajenzi-master-catalogue-v1,39167,DRS30,simple,5 Panel Arch,1,visible,taxable,1,,woodwork,"Doors, Doors and locks, Wood Doors",DOORS,piece,1,piece,1 piece,,,,,,,,23-17 11 15,08 14 00,,,04.040,9d056e14f804804552245b842a6ea530e6461ca67891e9e7264f74dd8f81c691
16096dac-bb72-540e-b82c-f867026d5b35,Product,master_canonical,wajenzi-master-catalogue-v1,39168,DRS31,simple,6 Panel Curved,1,visible,taxable,1,,woodwork,"Doors, Doors and locks, Wood Doors",DOORS,piece,1,piece,1 piece,,,,,,,,23-17 11 15,08 14 00,,,04.040,455bc1a1c12af7aec764307a2555405c1b6babe861a8e57f4f63d1b325d325b4
59690614-d5ba-51f8-957d-5daac28bb829,Product,master_canonical,wajenzi-master-catalogue-v1,39169,DRS32,simple,French Curved,1,visible,taxable,1,,woodwork,"Doors, Doors and locks, Wood Doors",DOORS,piece,1,piece,1 piece,,,,,,,,23-17 11 15,08 14 00,,,04.040,c3218401ac84c24fe57522513665cb5069e68ff0879215bf210c6d28f21bb0d9
bc9708d6-b5af-5fd0-9702-433a73c6197a,Product,master_canonical,wajenzi-master-catalogue-v1,39170,DRS33,simple,7 Panel Solid Door,1,visible,taxable,1,,woodwork,"Doors, Doors and locks, Wood Doors",DOORS,piece,1,piece,1 piece,,,,,,,,23-17 11 15,08 14 00,,,04.040,27c1e7fba403641f9db2760aa4aeab133d01efaa4070b267f2b5cd03079995bd
30b653ee-b2f1-58b2-a65c-006d15b5f4e8,Product,master_canonical,wajenzi-master-catalogue-v1,39171,DRS34,simple,Flush Doors semi solid,1,visible,taxable,1,,woodwork,"Doors, Doors and locks, Wood Doors",DOORS,piece,1,piece,1 piece,,,,,,,,23-17 11 15,08 14 00,,,04.040,fcf5c91b0941d967b89a5332d8d56eab67679656c2d5620d811c6be5b06a906b
0ba98f2f-9e03-56ad-96f0-9edd2101042e,Product,master_canonical,wajenzi-master-catalogue-v1,39174,BRDS95,simple,Dim Grey 8×4 Particle Board,1,visible,taxable,1,,woodwork,Woodwork,"Boards, Lumber and Boards, particle boards",piece,1,piece,1 piece,,,,,,,,,,,EC004790,,97d3ba3f726741f652bbbfdc315c2fca968fa604c95669e051fa57e6d5487a4f
04d032ed-7a39-5266-83f9-64b8071d5f94,Product,master_canonical,wajenzi-master-catalogue-v1,39175,BRDS96,simple,Dim Grey 8×4 4mm Ply,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,bef2f73c4289efcc6e6455eabf33d254dd5e31ae3e874e794b414493fb081e1e
f75a672d-bcd7-5ffb-a3f2-fafeca289d09,Product,master_canonical,wajenzi-master-catalogue-v1,39177,BRDS97,simple,Sienna 8×4 Particle Board,1,visible,taxable,1,,woodwork,Woodwork,"Boards, Lumber and Boards, particle boards",piece,1,piece,1 piece,,,,,,,,,,,EC004790,,4ba7dda8a0341f85732f69eb61a455f6e5de0a2d06ed89519ddb05634eac7b81
00b2e5ba-191e-5348-ade1-e314f6609ba6,Product,master_canonical,wajenzi-master-catalogue-v1,39178,BRDS98,simple,Velvet Linen 8×4 Particle Board,1,visible,taxable,1,,woodwork,Woodwork,"Boards, Lumber and Boards, particle boards",piece,1,piece,1 piece,,,,,,,,,,,EC004790,,ffaa00148a6b39af317db0b73e0a2c172b4b13db5688a044f724b275649327b4
48ede6fd-2549-5fa9-9510-94fb8e19d436,Product,master_canonical,wajenzi-master-catalogue-v1,39180,BRDS99,simple,Tabby Grey 8×4 4mm Ply,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,d5a83cc0dc879202d2fcc433c199db0a50942deb4fb728f03b0f93e5b516354b
c332729b-e8b3-523c-b5e2-1243ba43a3f6,Product,master_canonical,wajenzi-master-catalogue-v1,39181,BRDS100,simple,Tabby Grey 8×4 Particle Board,1,visible,taxable,1,,woodwork,Woodwork,"Boards, Lumber and Boards, particle boards",piece,1,piece,1 piece,,,,,,,,,,,EC004790,,109e308903eca9f6a104c1bded717b4dde17c59476751ce0d6d1bc4a003ced47
9dc2c832-7476-594b-8724-99bf439de91c,Product,master_canonical,wajenzi-master-catalogue-v1,39183,BRDS101,simple,Maiden Wood 8×4 4mm Ply,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,c299de68921f7b409442ae6d466b7470015f946913df883d58438ec230542d42
98a4a7d7-324e-53a7-bed0-8e01c60e8fa6,Product,master_canonical,wajenzi-master-catalogue-v1,39184,BRDS102,simple,Maiden Wood 8×4 Block Board,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,de0a2701ed4f6216a74255b1c3b2df201293010edc81f3eb9b3547d5101c2651
470ab6e2-aeb1-5093-aaaf-44e5ab29772b,Product,master_canonical,wajenzi-master-catalogue-v1,39185,BRDS103,simple,16mm Plain MDF,1,visible,taxable,1,,woodwork,Woodwork,mdf,piece,1,piece,1 piece,,,,,,,,,,,,,82841d903a507431a9dcee9e40c7f1f930d9969e0637c2147621961e0d677462
41c8a848-a200-5ce9-b42f-ad5ad6d69e5f,Product,master_canonical,wajenzi-master-catalogue-v1,39186,BRDS104,simple,White Ash New 8×4 Block Board,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,35d7df3b0827ef698c9e4f559aeeb79ae066b98428f3cb4b33cfd3373fccda9d
24d14779-4845-54ec-9b2c-45091375facc,Product,master_canonical,wajenzi-master-catalogue-v1,39188,BRDS105,simple,Wallis Plum 8×4 Block Board,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,a332925f3e42f64e58203901f4c0e15b4f6e0a535a67828d669683d11dac3999
a280e596-234d-52dc-8efd-7fbfe876315c,Product,master_canonical,wajenzi-master-catalogue-v1,39189,BRDS106,simple,Bourbon 8×4 Block Board,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,ec070f56d20d53220a7fc1f32b66d056004e822510d4005389735dc5865b36b6
c0a5b3ff-d80c-58ce-b0c0-9b67393accb6,Product,master_canonical,wajenzi-master-catalogue-v1,39190,BRDS107,simple,Alpine Oak 8×4 Block Board,1,visible,taxable,1,,fasteners,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,5cca0cae4866c4aaf112ad59cc11ed5c1f489125a01ac405f5a42b2fc2973597
77dd1b5f-fd6f-5d44-848b-46490033b473,Product,master_canonical,wajenzi-master-catalogue-v1,39192,BRDS108,simple,White Single Side 8×4 Block Board,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,0fc34a4dd779f478b055de063794aaefadfd648cfb91f234865abc5613b2b3a0
2bc52bcf-7a9f-5952-ad3d-d60f3c778451,Product,master_canonical,wajenzi-master-catalogue-v1,39193,BRDS109,simple,Sienna 8×4 Block Board,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,70cec45f8c058b6c6e1d7ea02a9cdb9f939130d9def951e599bfa253a66864bc
81705515-3175-51ba-94f6-6d183975c1a0,Product,master_canonical,wajenzi-master-catalogue-v1,39194,BRDS110,simple,Velvet Linen 8×4 Block Board,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,6bb8fdc083e017843c6aa151b8b4477ba4a19c5d0fcdaf903d5ec6b0377d64e1
b2f5fdb6-f8ff-5383-933b-a9c949bdd85d,Product,master_canonical,wajenzi-master-catalogue-v1,39196,BRDS111,simple,Rustic White 8×4 Block Board,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,ed7d30408b06218497f51fc69924bf76ce9ac4e58ebf7904a2aed82996fe40a9
a070b8f1-d999-56f3-a845-cd95b8593647,Product,master_canonical,wajenzi-master-catalogue-v1,39198,BRDS112,simple,Forest Green MDF 4mm Ply,1,visible,taxable,1,,woodwork,Woodwork,mdf,piece,1,piece,1 piece,,,,,,,,,,,,,76bece15bcb8adcd356bac94d7032fdcc60144c2eb383a8386b37176c23cd87a
71b70439-acb7-539e-a3a9-2fb84155a58e,Product,master_canonical,wajenzi-master-catalogue-v1,39199,BRDS113,simple,European Oak 8×4 4mm Ply,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,4bad563ed61f1b91ce5f40e028899791c36b972606e83f19e917efddb4621b89
c176ee96-8c86-565e-9aee-258d7d8820c4,Product,master_canonical,wajenzi-master-catalogue-v1,39200,BRDS114,simple,Bourbon 8×4 4mm Ply,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,81ba67dc06a29627ff279c3a1358cb65a54e80d2aaf0b87ecfd1ac462fea1e0c
74a6eeb7-be5d-5174-9025-bd4bd97a8795,Product,master_canonical,wajenzi-master-catalogue-v1,39201,BRDS115,simple,Sienna 8×4 4mm Plywood,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,08eca6f5f0fd331797203124e30ddd21bcdd5e8732d989bb2538f900783acb7e
04925c4f-46e8-5503-afaa-3aacaa684f8e,Product,master_canonical,wajenzi-master-catalogue-v1,39202,BRDS116,simple,Velvet Linen 8×4 4mm Ply,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,1dff62bd099cb6f6a8ff017b08f88e49defc57924fe9fe92fb62936baae112f1
7dace48c-e461-5b29-970b-03debe6f3a2a,Product,master_canonical,wajenzi-master-catalogue-v1,39203,BRDS117,simple,Desert Oak 4 8×4 4mm Ply,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,916a02b8b665967ea12ec415a98c130f56e1608f2ad1d04746c5d6593b97314c
878438dc-1947-5713-9485-62372b056dad,Product,master_canonical,wajenzi-master-catalogue-v1,39205,BRDS118,simple,Sand Dew 8×4 Plywood,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,eb0511c687b5124672c571437997479aec59a742bb12dbcbbb46acef3cb4617e
61303cc5-cc10-5df8-a569-9ef94b5b38ac,Product,master_canonical,wajenzi-master-catalogue-v1,39206,BRDS119,simple,Havanna 8×4 Particle Board,1,visible,taxable,1,,woodwork,Woodwork,"Boards, Lumber and Boards, particle boards",piece,1,piece,1 piece,,,,,,,,,,,EC004790,,7dea39c76cecc8f47da410b504c6e8b2145381b35d8c2d9eaab984d7afe0b51e
be701c7c-e2ff-5804-b10f-bce78f0fc172,Product,master_canonical,wajenzi-master-catalogue-v1,39208,BRDS120,simple,Royal Mahogany 8×4 Block Board,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,bcbfaa8ae8964230afde7e58b6e71da0d4f20d4a6b4c8f59762f30c6eac31321
ff2e207f-74e5-5592-8044-a68feb7d4f79,Product,master_canonical,wajenzi-master-catalogue-v1,39209,BRDS121,simple,Desert Oak 4 8×4 Block Board,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,4102b58fe30309f46f7ffadfdcbba6db7df39aa6ce30c00533e9932f539350fd
2c96fbb1-0a7d-50b2-8cd9-0ca3bd141e28,Product,master_canonical,wajenzi-master-catalogue-v1,39211,BRDS122,simple,White High Gloss Lipping,1,visible,taxable,1,,fasteners,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,88e2426198e7eeb08442bd46a41b6d48381b8ac9706b07efc7cdd206d2bf0606
51602bd7-afd0-5859-9311-1170c326dfc5,Product,master_canonical,wajenzi-master-catalogue-v1,39213,BRDS123,simple,U-V White High Gloss 8×4 MDF Board,1,visible,taxable,1,,woodwork,Woodwork,mdf,piece,1,piece,1 piece,,,,,,,,,,,,,6eb71aa9ee1a2c9e6f13f5c956e584b36ce042e43f945e868fa78ce2b72bcdc2
989af41e-35b3-52a6-beed-35f185224c1f,Product,master_canonical,wajenzi-master-catalogue-v1,39214,BRDS124,simple,Alabaster 8×4 4mm Ply,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,82a7ee92572aa9ef0b0038ca7dfdadafce2b18165cc3aeeec1f0a06c8b682c2e
dcb6bc9a-5bf6-586c-b3f1-5e167dc55a66,Product,master_canonical,wajenzi-master-catalogue-v1,39215,BRDS125,simple,Alabaster 8×4 Particle Board,1,visible,taxable,1,,woodwork,Woodwork,"Boards, Lumber and Boards, particle boards",piece,1,piece,1 piece,,,,,,,,,,,EC004790,,8b3d947e9542095d10dd4a62bc377a99b0c7c5d79d93d247524604cfcb2ccb83
04f25657-f698-5065-83b3-325aaf91791d,Product,master_canonical,wajenzi-master-catalogue-v1,39217,BRDS126,simple,Desert Oak 8×4 Particle Board,1,visible,taxable,1,,woodwork,Woodwork,"Boards, Lumber and Boards, particle boards",piece,1,piece,1 piece,,,,,,,,,,,EC004790,,b03c5750ebf89cce65414f92011718b63ba0bb2c7c144c153e186dbd6ed020e1
123cbbdc-7462-5385-bcfa-4aaf26d679f3,Product,master_canonical,wajenzi-master-catalogue-v1,39218,BRDS127,simple,Desert Oak 8×4 4mm Ply,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,b45b85eaee9b3d289df8cadbe2a3ea4819a4cb5af39ff3ab80920b6b2d2a7507
bf638311-ad1b-5c76-809b-cb6afa02ddb1,Product,master_canonical,wajenzi-master-catalogue-v1,39220,BRDS128,simple,Konce 8×4 4mm Ply,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,f2a2a95a4e87dec2f4876a418da118cd5a2076b3fcf0e96cb3556cdbe797c293
4aa4f75c-ceba-5d56-b808-df67c7467301,Product,master_canonical,wajenzi-master-catalogue-v1,39221,BRDS129,simple,White Craft(Bianco) 8×4 4mm Ply,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,7cf91928269e1bfd2bb25c2357e906cac278a344d6bbe615def27fc9b4740753
b5d8e6a8-b199-513c-b225-7b51465f023f,Product,master_canonical,wajenzi-master-catalogue-v1,39222,BRDS130,simple,White Craft Bianco 8×4 Particle Board,1,visible,taxable,1,,woodwork,Woodwork,"Boards, Lumber and Boards, particle boards",piece,1,piece,1 piece,,,,,,,,,,,EC004790,,d906acb122fd8be38437fead27980a8625dcabbeb9d04ee2c2cea7395c407106
56d4b95d-3d57-50cc-afef-e7c5d28a39e3,Product,master_canonical,wajenzi-master-catalogue-v1,39224,BRDS131,simple,WHITE THORN O2 8×4 4mm Ply,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,2fcdb3fff74c3707689be0cb95a9710a4dd4773eee1dc168856b4c1d8d2e4a23
98b83e54-0918-523c-953e-db185025236d,Product,master_canonical,wajenzi-master-catalogue-v1,39226,BRDS132,simple,Sand Dew 8×4 Particle Board,1,visible,taxable,1,,woodwork,Woodwork,"Boards, Lumber and Boards, particle boards",piece,1,piece,1 piece,,,,,,,,,,,EC004790,,6774f6114de8ce6099b03d83c9e9aafc034b049d2db9532047f78fe9fc4e130c
97f9cefc-fb6b-526f-b74f-7138e787ed80,Product,master_canonical,wajenzi-master-catalogue-v1,39228,BRDS133,simple,Sand Dew 8×4 Block Board,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,5d8dfa4957d96bb7d838807ca2dc711367b6c2ce5ad48e8b7c4a1b7f0a91679d
23d41535-c939-5881-a0da-82328a33c2b1,Product,master_canonical,wajenzi-master-catalogue-v1,39229,BRDS134,simple,Almond 8×4 Particle Board,1,visible,taxable,1,,woodwork,Woodwork,"Boards, Lumber and Boards, particle boards",piece,1,piece,1 piece,,,,,,,,,,,EC004790,,68bd19ca6fac9844c54ae248580a20e5632b7c70534d217f46aa5f056ddcb027
d07d62e7-f621-59d8-89a8-85a6b7636ddf,Product,master_canonical,wajenzi-master-catalogue-v1,39230,BRDS135,simple,Almond 8×4 Block Board,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,fbfcd878e332ce6b4dc59e51854fd37723feda2b1a13296830aed97c92434a0e
69f3bbbf-b230-555a-9e6e-a1598306793a,Product,master_canonical,wajenzi-master-catalogue-v1,39231,BRDS136,simple,White 8×4 Block Board,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,862c2c9308f02861e3a51ddb678bb4787a98e5a47087b41381f6cef21c91c46a
79b60f3c-49b5-5767-b0d8-167a151790b2,Product,master_canonical,wajenzi-master-catalogue-v1,39232,BRDS137,simple,Black Block Board 8×4,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,b4d8fc5249da01288b73d6ce3fce00a92ef78f78c999a9b2c6b447fabd65fe86
44207f55-5973-5329-9c3f-6a3f7fa57eec,Product,master_canonical,wajenzi-master-catalogue-v1,39233,BRDS138,simple,Antique Irish 8×4 Particle Board,1,visible,taxable,1,,woodwork,Woodwork,"Boards, Lumber and Boards, particle boards",piece,1,piece,1 piece,,,,,,,,,,,EC004790,,25aaac0414854324c8b86e8aa30eaaea4cc970e6a793f4f37224188848e698d4
f184fe7e-153f-55cb-9e06-b4c0d148bfa7,Product,master_canonical,wajenzi-master-catalogue-v1,39234,BRDS139,simple,Konce 8×4 Particle Board,1,visible,taxable,1,,woodwork,Woodwork,"Boards, Lumber and Boards, particle boards",piece,1,piece,1 piece,,,,,,,,,,,EC004790,,64ad326742333557f7da2cf0b6dbf27ef5a67d6e98374531c46413489a8fde3c
a3956685-a4b5-59ab-b5a7-48bd8cc5883b,Product,master_canonical,wajenzi-master-catalogue-v1,39235,BRDS140,simple,Konce 8×4 Block Board,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,d4d7d793efc3f4f3e8f188d0c4f0653c1265c0185344c608d68aef1bf8946799
b7efe962-6faa-56bb-b90c-55fca8b1ae07,Product,master_canonical,wajenzi-master-catalogue-v1,39236,BRDS141,simple,Winter Willow 8×4 Block Board,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,0285cffd94bc58dd6ac14de35fbde2d4a99e9210b03541e1d3ac0ec7aed3b4dd
9240c752-f2f1-5762-a06c-5a0c4eca669b,Product,master_canonical,wajenzi-master-catalogue-v1,39237,BRDS142,simple,White Craft(Bianco) 8×4 Block Board,1,visible,taxable,1,,woodwork,Woodwork,Boards,piece,1,piece,1 piece,,,,,,,,,,,,,e15e177687d766730028fd0bda6b2e32f4e5da3bac9cf62f3904ff296f2b4bc8
97f6d275-6115-5ea5-9630-0c57e41ffee4,Product,master_canonical,wajenzi-master-catalogue-v1,39239,BRDS143,simple,Aurora 9×6 Particle Board,1,visible,taxable,1,,woodwork,Woodwork,"Boards, Lumber and Boards, particle boards",piece,1,piece,1 piece,,,,,,,,,,,EC004790,,c74a95f7a47194edbb381c6625cbb4dbf135e841ee44c6022853eb43da49f5c1
947c395a-1867-5b9c-9821-a878b853427c,Product,master_canonical,wajenzi-master-catalogue-v1,39240,BRDS144,simple,Aurora 9×6 Particle Board,1,visible,taxable,1,,woodwork,Woodwork,"Boards, Lumber and Boards, particle boards",piece,1,piece,1 piece,,,,,,,,,,,EC004790,,228b42f2344bbc09b021718b9de2f06f5c4507d26fb3217ea2f915e768068ab7
3f5ae6b8-b4b8-5261-b28f-d22c9e445c6a,Product,master_canonical,wajenzi-master-catalogue-v1,39242,BRDS145,simple,Eclipse 9×6 Particle Board,1,visible,taxable,1,,woodwork,Woodwork,"Boards, Lumber and Boards, particle boards",piece,1,piece,1 piece,,,,,,,,,,,EC004790,,b2cb7315b63fd745971e979dcb0aef140440dff8f9fe6f6d0ac7b46785323d35
dc9bf358-0bb1-50bf-b273-fe66e5b3e182,Product,master_canonical,wajenzi-master-catalogue-v1,39243,BRDS146,simple,Eclipse 9×6 Particle Board,1,visible,taxable,1,,woodwork,Woodwork,"Boards, Lumber and Boards, particle boards",piece,1,piece,1 piece,,,,,,,,,,,EC004790,,c96c77fb0f05e9563d433bf3efcdf6fe31cb13e0b53574b91919c4b280c2c157
6898a7f8-2d51-5f48-aaaf-7f0f5841a7ed,Product,master_canonical,wajenzi-master-catalogue-v1,39245,BRDS147,simple,Sactuary 9×6 Particle Board,1,visible,taxable,1,,woodwork,Woodwork,"Boards, Lumber and Boards, particle boards",piece,1,piece,1 piece,,,,,,,,,,,EC004790,,b4186ec71e5c0ac80fce240c37afcf18c767c62f936c5a74324cd87480a7fff6
c98612b4-1818-56df-9776-1ef4579e0223,Product,master_canonical,wajenzi-master-catalogue-v1,39246,BRDS148,simple,Sactuary 9×6 Particle Board,1,visible,taxable,1,,woodwork,Woodwork,"Boards, Lumber and Boards, particle boards",piece,1,piece,1 piece,,,,,,,,,,,EC004790,,b502c747496cec36a026d95c1ec035724c7ee2ce0586dc0aeee7097496931e17
613f7e36-acd7-5578-a04b-851769881b5e,Product,master_canonical,wajenzi-master-catalogue-v1,39248,BRDS149,simple,Chobe 9×6 Particle Board,1,visible,taxable,1,,woodwork,Woodwork,"Boards, Lumber and Boards, particle boards",piece,1,piece,1 piece,,,,,,,,,,,EC004790,,603c8709a7844dd1c6530599275bedb361b46fc8dcc1cd798784c6e95aafdbc5
2e4cae5f-35b3-5c77-9d43-887807ab05f3,Product,master_canonical,wajenzi-master-catalogue-v1,39249,BRDS150,simple,Chobe 9×6 Particle Board,1,visible,taxable,1,,woodwork,Woodwork,"Boards, Lumber and Boards, particle boards",piece,1,piece,1 piece,,,,,,,,,,,EC004790,,5598320e56f9fa4b01c6df53a655409583b167d74b699555e3f6cd66250848a0
9aeed6bf-37ec-5698-984f-249b9a368bc4,Product,master_canonical,wajenzi-master-catalogue-v1,39251,BRDS151,simple,Pacific 9×6 Particle Board,1,visible,taxable,1,,woodwork,Woodwork,"Boards, Lumber and Boards, particle boards",piece,1,piece,1 piece,,,,,,,,,,,EC004790,,3e34d2317ea5471d9e8271cba0ad2d67a5f90e4b85a22760ba33c8be615cc54b
dedfe33a-1329-5f93-b4b8-5ad092b7246d,Product,master_canonical,wajenzi-master-catalogue-v1,39252,BRDS152,simple,Pacific 9×6 Particle Board,1,visible,taxable,1,,woodwork,Woodwork,"Boards, Lumber and Boards, particle boards",piece,1,piece,1 piece,,,,,,,,,,,EC004790,,10dea8dd570531b81f6f205ccd88b4f6fcbd06066238bc1628b39eff4ffbf866
8e6c0138-79d4-57f9-99c9-1c53c067f365,Product,master_canonical,wajenzi-master-catalogue-v1,39254,BRDS153,simple,Glacier 9×6 Particle Board,1,visible,taxable,1,,woodwork,Woodwork,"Boards, Lumber and Boards, particle boards",piece,1,piece,1 piece,,,,,,,,,,,EC004790,,138e5019a42c2a7d2484a9d8d6acac21c79d5eea68275e2863632f9849c77f9c
ef9ae690-c3ba-5301-b28a-f74a3c45e3e2,Product,master_canonical,wajenzi-master-catalogue-v1,39255,BRDS154,simple,Glacier 9×6 Particle Board,1,visible,taxable,1,,woodwork,Woodwork,"Boards, Lumber and Boards, particle boards",piece,1,piece,1 piece,,,,,,,,,,,EC004790,,917c52b5953b920f0a0eafa992263cab04b9a30c58809ba6f67e8ff6b1be4790
06def971-874c-5b16-a27e-67987db5e9fa,Product,master_canonical,wajenzi-master-catalogue-v1,39257,BRDS155,simple,Terra Nova 9×6 Particle Board,1,visible,taxable,1,Nova,woodwork,Woodwork,"Boards, Lumber and Boards, particle boards",piece,1,piece,1 piece,,,,,,,,,,,EC004790,,3c541e1870735d9107ef4fc97b378e9f0fafb8cbe62849e95416155db740c615
