source_code,source_record_id,level,name,source_pcode,parent_source_pcode,valid_on,valid_to,version,area_sqkm,center_lat,center_lon,geometry_file,source_status
HDX_COD_AB_KE,KE019098,admin2,Mukurweni,KE019098,KE019,2019-10-31,,v01,178.35896515,-0.57824859,37.07222721,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE037205,admin2,Mumias East,KE037205,KE037,2019-10-31,,v01,174.96988208,0.33585585,34.58233593,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE037204,admin2,Mumias West,KE037204,KE037,2019-10-31,,v01,138.33548583,0.27806666,34.42600084,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE001006,admin2,Mvita,KE001006,KE001,2019-10-31,,v01,14.71895865,-4.05270054,39.66104458,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE016082,admin2,Mwala,KE016082,KE016,2019-10-31,,v01,1018.84002522,-1.40123239,37.52209964,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE006025,admin2,Mwatate,KE006025,KE006,2019-10-31,,v01,3691.54930728,-3.73418255,38.29150832,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE020100,admin2,Mwea,KE020100,KE020,2019-10-31,,v01,432.50622431,-0.65464971,37.38374169,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE015069,admin2,Mwingi East,KE015069,KE015,2019-10-31,,v01,4244.86494968,-0.92633766,38.4686501,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE015067,admin2,Mwingi North,KE015067,KE015,2019-10-31,,v01,4697.32084279,-0.40655901,38.29181956,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE015068,admin2,Mwingi West,KE015068,KE015,2019-10-31,,v01,1180.62622373,-0.95405507,37.97976817,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE032168,admin2,Naivasha,KE032168,KE032,2019-10-31,,v01,1721.77461041,-0.88111109,36.36367928,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE032176,admin2,Nakuru Town East,KE032176,KE032,2019-10-31,,v01,157.40521503,-0.37519787,36.12374515,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE032175,admin2,Nakuru Town West,KE032175,KE032,2019-10-31,,v01,139.89161718,-0.36934787,36.06101985,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE040227,admin2,Nambale,KE040227,KE040,2019-10-31,,v01,232.33592381,0.50463793,34.35705247,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE029153,admin2,Nandi Hills,KE029153,KE029,2019-10-31,,v01,393.07995608,0.12210157,35.24514002,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE033180,admin2,Narok East,KE033180,KE033,2019-10-31,,v01,2046.7679606,-1.1558466,36.13955862,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE033179,admin2,Narok North,KE033179,KE033,2019-10-31,,v01,2723.42562322,-0.84151264,35.95158797,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE033181,admin2,Narok South,KE033181,KE033,2019-10-31,,v01,4831.42004724,-1.35899454,35.76967649,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE033182,admin2,Narok West,KE033182,KE033,2019-10-31,,v01,5446.62878001,-1.32263917,35.32111825,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE037203,admin2,Navakholo,KE037203,KE037,2019-10-31,,v01,257.41824212,0.38969336,34.65756123,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE018093,admin2,Ndaragwa,KE018093,KE018,2019-10-31,,v01,874.08576967,-0.0801936,36.49023185,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE043250,admin2,Ndhiwa,KE043250,KE043,2019-10-31,,v01,695.40308063,-0.71250394,34.38417881,ken_admin2.geojson,reference_baseline
HDX_COD_AB_KE,KE020102,admin2,Ndia,KE020102,KE020,2019-10-31,,v01,338.3891408,-0.46760135,37.19901435,ken_admin2.geojson,reference_baseline
